IDX   LABEL PC UI CLKT   CS0   CS1   CA WCKT RDQST   DMI0 DMI1 DATAe DATAo 
000006          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000006          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000007          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000008          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000009          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000A          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000B          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000C          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000D          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000E          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00000F          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000010          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000011          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000012          -     1 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000013          -     1  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000013          -     1  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000013          -     1  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000013          -     1  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000013          -     1  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
